A0A1L8EV45	Ab_contig_4475	2.44e-61	ARP3B_XENLA	reviewed	Actin-related protein 3-B	actr3-b XELAEV_18044311mg	Xenopus laevis (African clawed frog)	418	Arp2/3 complex-mediated actin nucleation [GO:0034314]
Q6ZNF0	Ab_contig_5171	3.06e-35	ACP7_HUMAN	reviewed	Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form)	ACP7 PAPL PAPL1	Homo sapiens (Human)	438	
Q71V39	Ab_contig_85	6.56e-88	EF1A2_RABIT	reviewed	Elongation factor 1-alpha 2 (EF-1-alpha-2) (Eukaryotic elongation factor 1 A-2) (eEF1A-2) (Statin-S1)	EEF1A2	Oryctolagus cuniculus (Rabbit)	463	
Q78P75	Ab_contig_1249	8.47e-47	DYL2_RAT	reviewed	Dynein light chain 2, cytoplasmic (Dynein light chain LC8-type 2)	Dynll2 Dlc2	Rattus norvegicus (Rat)	89	cilium assembly [GO:0060271]; microtubule-based process [GO:0007017]; positive regulation of ATP-dependent microtubule motor activity, plus-end-directed [GO:2000582]
Q78P75	Ab_contig_2878	2.75e-46	DYL2_RAT	reviewed	Dynein light chain 2, cytoplasmic (Dynein light chain LC8-type 2)	Dynll2 Dlc2	Rattus norvegicus (Rat)	89	cilium assembly [GO:0060271]; microtubule-based process [GO:0007017]; positive regulation of ATP-dependent microtubule motor activity, plus-end-directed [GO:2000582]
Q78S06	Ab_contig_2156	1.65e-33	SYS1_MOUSE	reviewed	Protein SYS1 homolog	Sys1	Mus musculus (Mouse)	156	Golgi to endosome transport [GO:0006895]; Golgi to plasma membrane protein transport [GO:0043001]; protein localization to Golgi apparatus [GO:0034067]
Q792I0	Ab_contig_2901	6.04e-29	LIN7C_RAT	reviewed	Protein lin-7 homolog C (Lin-7C) (Mammalian lin-seven protein 3) (MALS-3) (Vertebrate lin-7 homolog 3) (Veli-3)	Lin7c Mals3 Veli3	Rattus norvegicus (Rat)	197	exocytosis [GO:0006887]; maintenance of epithelial cell apical/basal polarity [GO:0045199]; morphogenesis of an epithelial sheet [GO:0002011]; neurotransmitter secretion [GO:0007269]; protein localization to basolateral plasma membrane [GO:1903361]; protein transport [GO:0015031]
Q7JQ07	Ab_contig_4048	2.67e-24	MOS1T_DROMA	reviewed	Mariner Mos1 transposase (EC 3.1.-.-) (Transposable element Mos1 transposase)	mariner\T	Drosophila mauritiana (Fruit fly)	345	DNA integration [GO:0015074]; DNA recombination [GO:0006310]
Q7JQD3	Ab_contig_5390	5.95e-31	GELS1_LUMTE	reviewed	Gelsolin-like protein 1 (Actin-modulator) (EWAM) (EWAM-P1)	AM	Lumbricus terrestris (Common earthworm)	367	actin filament capping [GO:0051693]; actin filament fragmentation [GO:0030043]; actin filament polymerization [GO:0030041]; actin filament severing [GO:0051014]; actin nucleation [GO:0045010]; multicellular organism development [GO:0007275]
Q7KN62	Ab_contig_4601	5.00e-31	TERA_DROME	reviewed	Transitional endoplasmic reticulum ATPase TER94 (EC 3.6.4.6) (Valosin-containing protein homolog)	TER94 VCP CG2331	Drosophila melanogaster (Fruit fly)	801	autophagosome maturation [GO:0097352]; cellular response to virus [GO:0098586]; dendrite morphogenesis [GO:0048813]; endoplasmic reticulum membrane fusion [GO:0016320]; endoplasmic reticulum organization [GO:0007029]; Golgi organization [GO:0007030]; larval midgut cell programmed cell death [GO:0035096]; lysosome organization [GO:0007040]; microtubule cytoskeleton organization [GO:0000226]; muscle cell cellular homeostasis [GO:0046716]; negative regulation of canonical Wnt signaling pathway [GO:0090090]; negative regulation of smoothened signaling pathway [GO:0045879]; oogenesis [GO:0048477]; pole cell formation [GO:0007279]; positive regulation of neuron apoptotic process [GO:0043525]; positive regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032436]; positive regulation of viral entry into host cell [GO:0046598]; proteolysis [GO:0006508]; regulation of neuron apoptotic process [GO:0043523]; regulation of pole plasm oskar mRNA localization [GO:0007317]; ubiquitin-dependent protein catabolic process [GO:0006511]
Q7SIH1	Ab_contig_4646	2.02e-26	A2MG_BOVIN	reviewed	Alpha-2-macroglobulin (Alpha-2-M)	A2M	Bos taurus (Bovine)	1510	
Q7SXP0	Ab_contig_4594	2.34e-38	S22BB_DANRE	reviewed	Vesicle-trafficking protein SEC22b-B (SEC22 vesicle-trafficking protein homolog B-B)	sec22bb sec22l1b	Danio rerio (Zebrafish) (Brachydanio rerio)	215	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle fusion with Golgi apparatus [GO:0048280]
Q7SZE5	Ab_contig_4617	2.54e-47	SC23A_DANRE	reviewed	Protein transport protein Sec23A (SEC23-related protein A)	sec23a	Danio rerio (Zebrafish) (Brachydanio rerio)	765	cartilage development [GO:0051216]; COPII-coated vesicle cargo loading [GO:0090110]; embryonic neurocranium morphogenesis [GO:0048702]; pectoral fin morphogenesis [GO:0035138]; protein targeting [GO:0006605]
Q7T2A5	Ab_contig_3864	3.13e-28	EIF3L_DANRE	reviewed	Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)	eif3l eif3eip eif3s6ip	Danio rerio (Zebrafish) (Brachydanio rerio)	576	formation of cytoplasmic translation initiation complex [GO:0001732]; translational initiation [GO:0006413]
Q7T2A5	Ab_contig_4957	2.49e-26	EIF3L_DANRE	reviewed	Eukaryotic translation initiation factor 3 subunit L (eIF3l) (Eukaryotic translation initiation factor 3 subunit 6-interacting protein) (Eukaryotic translation initiation factor 3 subunit E-interacting protein)	eif3l eif3eip eif3s6ip	Danio rerio (Zebrafish) (Brachydanio rerio)	576	formation of cytoplasmic translation initiation complex [GO:0001732]; translational initiation [GO:0006413]
Q7T2D4	Ab_contig_2922	4.57e-40	ERGI2_DANRE	reviewed	Endoplasmic reticulum-Golgi intermediate compartment protein 2	ergic2 zgc:64005	Danio rerio (Zebrafish) (Brachydanio rerio)	376	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]
Q7TP17	Ab_contig_4456	3.04e-27	U2AF4_RAT	reviewed	Splicing factor U2AF 26 kDa subunit (Liver regeneration-related protein LRRG157/LRRG158) (U2 auxiliary factor 26) (U2 small nuclear RNA auxiliary factor 1-like protein 4) (U2AF1-like 4)	U2af1l4 Cb2-806 Cb2-807	Rattus norvegicus (Rat)	220	mRNA splicing, via spliceosome [GO:0000398]
Q7Z0T3	Ab_contig_1563	1.71e-30	TEMPT_APLCA	reviewed	Temptin		Aplysia californica (California sea hare)	125	
Q7ZTY4	Ab_contig_1365	8.79e-50	RBBP7_DANRE	reviewed	Histone-binding protein RBBP7 (Retinoblastoma-binding protein 7) (RBBP-7)	rbbp7 rbb4l	Danio rerio (Zebrafish) (Brachydanio rerio)	426	chromatin organization [GO:0006325]; DNA replication [GO:0006260]; fin regeneration [GO:0031101]; hematopoietic progenitor cell differentiation [GO:0002244]
Q7ZTZ2	Ab_contig_2806	4.16e-44	RLP24_DANRE	reviewed	Probable ribosome biogenesis protein RLP24 (Ribosomal L24 domain-containing protein 1)	rsl24d1 zgc:56202	Danio rerio (Zebrafish) (Brachydanio rerio)	161	assembly of large subunit precursor of preribosome [GO:1902626]; ribosomal large subunit assembly [GO:0000027]; translation [GO:0006412]
Q7ZU99	Ab_contig_3867	1.28e-51	TERA_DANRE	reviewed	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (Protein CDC48) (Valosin-containing protein) (VCP)	vcp cdc48 si:ch211-113n10.2	Danio rerio (Zebrafish) (Brachydanio rerio)	806	autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to DNA damage stimulus [GO:0006974]; chordate embryonic development [GO:0043009]; DNA repair [GO:0006281]; double-strand break repair [GO:0006302]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; ER-associated misfolded protein catabolic process [GO:0071712]; interstrand cross-link repair [GO:0036297]; locomotory behavior [GO:0007626]; macroautophagy [GO:0016236]; mitotic spindle disassembly [GO:0051228]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; regulation of protein localization to chromatin [GO:1905634]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; retrograde protein transport, ER to cytosol [GO:0030970]; translesion synthesis [GO:0019985]; ubiquitin-dependent ERAD pathway [GO:0030433]
Q7ZU99	Ab_contig_4370	4.77e-41	TERA_DANRE	reviewed	Transitional endoplasmic reticulum ATPase (TER ATPase) (EC 3.6.4.6) (Protein CDC48) (Valosin-containing protein) (VCP)	vcp cdc48 si:ch211-113n10.2	Danio rerio (Zebrafish) (Brachydanio rerio)	806	autophagosome maturation [GO:0097352]; autophagy [GO:0006914]; cellular response to DNA damage stimulus [GO:0006974]; chordate embryonic development [GO:0043009]; DNA repair [GO:0006281]; double-strand break repair [GO:0006302]; endosome to lysosome transport via multivesicular body sorting pathway [GO:0032510]; ERAD pathway [GO:0036503]; ER-associated misfolded protein catabolic process [GO:0071712]; interstrand cross-link repair [GO:0036297]; locomotory behavior [GO:0007626]; macroautophagy [GO:0016236]; mitotic spindle disassembly [GO:0051228]; proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; protein ubiquitination [GO:0016567]; regulation of autophagy [GO:0010506]; regulation of proteasomal ubiquitin-dependent protein catabolic process [GO:0032434]; regulation of protein localization to chromatin [GO:1905634]; regulation of ubiquitin-dependent protein catabolic process [GO:2000058]; retrograde protein transport, ER to cytosol [GO:0030970]; translesion synthesis [GO:0019985]; ubiquitin-dependent ERAD pathway [GO:0030433]
Q7ZUG0	Ab_contig_5446	1.96e-29	RUXE_DANRE	reviewed	Small nuclear ribonucleoprotein E (snRNP-E) (Sm protein E) (Sm-E) (SmE)	snrpe zgc:56682	Danio rerio (Zebrafish) (Brachydanio rerio)	92	mRNA splicing, via spliceosome [GO:0000398]; spliceosomal snRNP assembly [GO:0000387]
Q7ZV22	Ab_contig_3935	2.72e-43	MTAP_DANRE	reviewed	S-methyl-5'-thioadenosine phosphorylase (EC 2.4.2.28) (5'-methylthioadenosine phosphorylase) (MTA phosphorylase) (MTAP) (MTAPase)	mtap zgc:66012	Danio rerio (Zebrafish) (Brachydanio rerio)	280	L-methionine salvage from methylthioadenosine [GO:0019509]; purine ribonucleoside salvage [GO:0006166]
Q7ZVF3	Ab_contig_3598	1.63e-58	SDHA_DANRE	reviewed	Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit of complex II) (Fp)	sdha si:dkeyp-84f11.2	Danio rerio (Zebrafish) (Brachydanio rerio)	661	mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; tricarboxylic acid cycle [GO:0006099]
Q7ZVY5	Ab_contig_5438	1.72e-42	CISY_DANRE	reviewed	Citrate synthase, mitochondrial (EC 2.3.3.1) (Citrate (Si)-synthase)	cs zgc:55507	Danio rerio (Zebrafish) (Brachydanio rerio)	468	carbohydrate metabolic process [GO:0005975]; citrate metabolic process [GO:0006101]; response to activity [GO:0014823]; tricarboxylic acid cycle [GO:0006099]
Q7ZYU8	Ab_contig_4313	1.62e-73	EIF3M_XENLA	reviewed	Eukaryotic translation initiation factor 3 subunit M (eIF3m)	eif3m	Xenopus laevis (African clawed frog)	374	formation of cytoplasmic translation initiation complex [GO:0001732]
Q80Y14	Ab_contig_3884	6.23e-47	GLRX5_MOUSE	reviewed	Glutaredoxin-related protein 5, mitochondrial (Monothiol glutaredoxin-5)	Glrx5	Mus musculus (Mouse)	152	hemopoiesis [GO:0030097]; protein lipoylation [GO:0009249]
Q8AVH4	Ab_contig_198	2.13e-51	PNO1_XENLA	reviewed	RNA-binding protein PNO1	pno1	Xenopus laevis (African clawed frog)	236	
Q8AVM5	Ab_contig_4934	1.34e-27	VPP1_XENLA	reviewed	V-type proton ATPase 116 kDa subunit a1 (V-ATPase 116 kDa subunit a1) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1)	atp6v0a1	Xenopus laevis (African clawed frog)	831	
Q8BFR4	Ab_contig_4929	5.58e-23	GNS_MOUSE	reviewed	N-acetylglucosamine-6-sulfatase (EC 3.1.6.14) (Glucosamine-6-sulfatase) (G6S)	Gns	Mus musculus (Mouse)	544	glycosaminoglycan metabolic process [GO:0030203]
Q8BH95	Ab_contig_4833	8.46e-30	ECHM_MOUSE	reviewed	Enoyl-CoA hydratase, mitochondrial (EC 4.2.1.17) (Enoyl-CoA hydratase 1) (Short-chain enoyl-CoA hydratase) (SCEH)	Echs1	Mus musculus (Mouse)	290	fatty acid beta-oxidation [GO:0006635]
Q8BM89	Ab_contig_2034	1.41e-21	ARSJ_MOUSE	reviewed	Arylsulfatase J (ASJ) (EC 3.1.6.-)	Arsj	Mus musculus (Mouse)	598	
Q8BP47	Ab_contig_2133	3.38e-36	SYNC_MOUSE	reviewed	Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS) (Asparaginyl-tRNA synthetase 1)	NARS1 Nars	Mus musculus (Mouse)	559	asparaginyl-tRNA aminoacylation [GO:0006421]; cell migration [GO:0016477]
Q8C5L3	Ab_contig_2732	3.20e-50	CNOT2_MOUSE	reviewed	CCR4-NOT transcription complex subunit 2 (CCR4-associated factor 2)	Cnot2	Mus musculus (Mouse)	540	gene silencing by RNA [GO:0031047]; negative regulation of intracellular estrogen receptor signaling pathway [GO:0033147]; negative regulation of transcription by RNA polymerase II [GO:0000122]; negative regulation of translation [GO:0017148]; nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]; positive regulation of cytoplasmic mRNA processing body assembly [GO:0010606]; regulation of stem cell population maintenance [GO:2000036]; trophectodermal cell differentiation [GO:0001829]
Q8HXQ0	Ab_contig_889	5.19e-72	SODC_MACMU	reviewed	Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)	SOD1	Macaca mulatta (Rhesus macaque)	154	activation of MAPK activity [GO:0000187]; auditory receptor cell stereocilium organization [GO:0060088]; cell aging [GO:0007569]; cellular iron ion homeostasis [GO:0006879]; embryo implantation [GO:0007566]; glutathione metabolic process [GO:0006749]; heart contraction [GO:0060047]; hydrogen peroxide biosynthetic process [GO:0050665]; locomotory behavior [GO:0007626]; muscle cell cellular homeostasis [GO:0046716]; myeloid cell homeostasis [GO:0002262]; negative regulation of cholesterol biosynthetic process [GO:0045541]; negative regulation of neuron apoptotic process [GO:0043524]; neurofilament cytoskeleton organization [GO:0060052]; ovarian follicle development [GO:0001541]; peripheral nervous system myelin maintenance [GO:0032287]; positive regulation of catalytic activity [GO:0043085]; positive regulation of cytokine production [GO:0001819]; reactive oxygen species metabolic process [GO:0072593]; regulation of blood pressure [GO:0008217]; regulation of mitochondrial membrane potential [GO:0051881]; regulation of multicellular organism growth [GO:0040014]; regulation of protein kinase activity [GO:0045859]; relaxation of vascular associated smooth muscle [GO:0060087]; removal of superoxide radicals [GO:0019430]; response to axon injury [GO:0048678]; response to drug [GO:0042493]; response to ethanol [GO:0045471]; response to heat [GO:0009408]; response to hydrogen peroxide [GO:0042542]; response to organic substance [GO:0010033]; response to superoxide [GO:0000303]; retina homeostasis [GO:0001895]; sensory perception of sound [GO:0007605]; spermatogenesis [GO:0007283]; superoxide metabolic process [GO:0006801]; transmission of nerve impulse [GO:0019226]
Q8HXY0	Ab_contig_715	1.15e-43	ETFA_MACFA	reviewed	Electron transfer flavoprotein subunit alpha, mitochondrial (Alpha-ETF)	ETFA QtrA-10768	Macaca fascicularis (Crab-eating macaque) (Cynomolgus monkey)	333	fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]
Q8ISN9	Ab_contig_589	1.78e-40	RS25_BRABE	reviewed	40S ribosomal protein S25	RPS25	Branchiostoma belcheri (Amphioxus)	123	
Q8ISP0	Ab_contig_165	3.21e-60	RS18_BRABE	reviewed	40S ribosomal protein S18	RPS18	Branchiostoma belcheri (Amphioxus)	152	translation [GO:0006412]
Q8IUS5	Ab_contig_2135	2.65e-38	EPHX4_HUMAN	reviewed	Epoxide hydrolase 4 (EC 3.3.-.-) (Abhydrolase domain-containing protein 7) (Epoxide hydrolase-related protein)	EPHX4 ABHD7 EH4 EPHXRP	Homo sapiens (Human)	362	
Q8IXL7	Ab_contig_3372	1.08e-56	MSRB3_HUMAN	reviewed	Methionine-R-sulfoxide reductase B3 (MsrB3) (EC 1.8.4.12) (EC 1.8.4.14)	MSRB3 UNQ1965/PRO4487	Homo sapiens (Human)	192	protein repair [GO:0030091]; response to oxidative stress [GO:0006979]
Q8IZJ3	Ab_contig_3630	8.86e-25	CPMD8_HUMAN	reviewed	C3 and PZP-like alpha-2-macroglobulin domain-containing protein 8	CPAMD8 KIAA1283	Homo sapiens (Human)	1885	eye development [GO:0001654]
Q8N0N3	Ab_contig_288	9.08e-27	BGBP_PENMO	reviewed	Beta-1,3-glucan-binding protein (GBP)		Penaeus monodon (Giant tiger prawn)	366	carbohydrate metabolic process [GO:0005975]; innate immune response [GO:0045087]
Q8N0N3	Ab_contig_4937	1.39e-21	BGBP_PENMO	reviewed	Beta-1,3-glucan-binding protein (GBP)		Penaeus monodon (Giant tiger prawn)	366	carbohydrate metabolic process [GO:0005975]; innate immune response [GO:0045087]
Q8N6L1	Ab_contig_1505	2.93e-40	KTAP2_HUMAN	reviewed	Keratinocyte-associated protein 2 (KCP-2) (Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit KCP2) (Oligosaccharyl transferase subunit KCP2)	KRTCAP2 KCP2	Homo sapiens (Human)	136	protein N-linked glycosylation [GO:0006487]; protein N-linked glycosylation via arginine [GO:0042543]
Q8NE62	Ab_contig_5105	5.62e-25	CHDH_HUMAN	reviewed	Choline dehydrogenase, mitochondrial (CDH) (CHD) (EC 1.1.99.1)	CHDH	Homo sapiens (Human)	594	choline catabolic process [GO:0042426]; glycine betaine biosynthetic process from choline [GO:0019285]
Q8R081	Ab_contig_3580	4.54e-21	HNRPL_MOUSE	reviewed	Heterogeneous nuclear ribonucleoprotein L (hnRNP L)	Hnrnpl Hnrpl	Mus musculus (Mouse)	586	cellular response to amino acid starvation [GO:0034198]; circadian rhythm [GO:0007623]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of mRNA binding [GO:1902416]; positive regulation of translation [GO:0045727]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; response to peptide [GO:1901652]
Q8R081	Ab_contig_4665	6.25e-21	HNRPL_MOUSE	reviewed	Heterogeneous nuclear ribonucleoprotein L (hnRNP L)	Hnrnpl Hnrpl	Mus musculus (Mouse)	586	cellular response to amino acid starvation [GO:0034198]; circadian rhythm [GO:0007623]; mRNA processing [GO:0006397]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; positive regulation of mRNA binding [GO:1902416]; positive regulation of translation [GO:0045727]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; response to peptide [GO:1901652]
Q8R0X7	Ab_contig_3969	1.15e-28	SGPL1_MOUSE	reviewed	Sphingosine-1-phosphate lyase 1 (S1PL) (SP-lyase 1) (SPL 1) (mSPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)	Sgpl1 Spl	Mus musculus (Mouse)	568	ameboidal-type cell migration [GO:0001667]; androgen metabolic process [GO:0008209]; apoptotic signaling pathway [GO:0097190]; ceramide metabolic process [GO:0006672]; estrogen metabolic process [GO:0008210]; face morphogenesis [GO:0060325]; fatty acid metabolic process [GO:0006631]; female gonad development [GO:0008585]; fibroblast migration [GO:0010761]; hemopoiesis [GO:0030097]; kidney development [GO:0001822]; Leydig cell differentiation [GO:0033327]; luteinization [GO:0001553]; nitrogen compound metabolic process [GO:0006807]; platelet-derived growth factor receptor signaling pathway [GO:0048008]; post-embryonic development [GO:0009791]; regulation of multicellular organism growth [GO:0040014]; roof of mouth development [GO:0060021]; skeletal system morphogenesis [GO:0048705]; spermatogenesis [GO:0007283]; sphingolipid catabolic process [GO:0030149]; sphingolipid metabolic process [GO:0006665]; vasculogenesis [GO:0001570]
Q8SZA8	Ab_contig_2909	1.45e-52	ADXH2_DROME	reviewed	Adrenodoxin-like protein 2, mitochondrial (Ferredoxin-2)	Fdx2 Fdxh2 CG1319	Drosophila melanogaster (Fruit fly)	152	positive regulation of ecdysteroid biosynthetic process [GO:0045998]; steroid biosynthetic process [GO:0006694]
Q8VCE6	Ab_contig_3660	3.00e-22	NT5M_MOUSE	reviewed	5'(3')-deoxyribonucleotidase, mitochondrial (5',3'-nucleotidase, mitochondrial) (EC 3.1.3.-) (Deoxy-5'-nucleotidase 2) (dNT-2)	Nt5m Dnt2	Mus musculus (Mouse)	220	dUMP catabolic process [GO:0046079]; pyrimidine deoxyribonucleotide catabolic process [GO:0009223]
Q8VCN5	Ab_contig_1308	1.30e-28	CGL_MOUSE	reviewed	Cystathionine gamma-lyase (EC 4.4.1.1) (Cysteine-protein sulfhydrase) (Gamma-cystathionase)	Cth	Mus musculus (Mouse)	398	cellular response to leukemia inhibitory factor [GO:1990830]; cysteine biosynthetic process [GO:0019344]; cysteine biosynthetic process via cystathionine [GO:0019343]; glutathione metabolic process [GO:0006749]; homocysteine metabolic process [GO:0050667]; hydrogen sulfide biosynthetic process [GO:0070814]; negative regulation of apoptotic process [GO:0043066]; negative regulation of apoptotic signaling pathway [GO:2001234]; negative regulation of cell growth [GO:0030308]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of aortic smooth muscle cell differentiation [GO:1904831]; positive regulation of I-kappaB kinase/NF-kappaB signaling [GO:0043123]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; protein homotetramerization [GO:0051289]; protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine [GO:0018272]; protein sulfhydration [GO:0044524]; transsulfuration [GO:0019346]
Q8VDM4	Ab_contig_4758	3.12e-25	PSMD2_MOUSE	reviewed	26S proteasome non-ATPase regulatory subunit 2 (26S proteasome regulatory subunit RPN1) (26S proteasome regulatory subunit S2) (26S proteasome subunit p97)	Psmd2	Mus musculus (Mouse)	908	proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]; regulation of protein catabolic process [GO:0042176]
Q8VE97	Ab_contig_1831	2.84e-43	SRSF4_MOUSE	reviewed	Serine/arginine-rich splicing factor 4 (Splicing factor, arginine/serine-rich 4)	Srsf4 Sfrs4 MNCb-2616	Mus musculus (Mouse)	489	hematopoietic progenitor cell differentiation [GO:0002244]; mRNA cis splicing, via spliceosome [GO:0045292]; negative regulation of mRNA splicing, via spliceosome [GO:0048025]; regulation of alternative mRNA splicing, via spliceosome [GO:0000381]
Q8VEM8	Ab_contig_330	1.86e-70	MPCP_MOUSE	reviewed	Phosphate carrier protein, mitochondrial (Phosphate transport protein) (PTP) (Solute carrier family 25 member 3)	Slc25a3	Mus musculus (Mouse)	357	phosphate ion transmembrane transport [GO:0035435]
Q8VIJ5	Ab_contig_4219	8.92e-22	OGA_RAT	reviewed	Protein O-GlcNAcase (OGA) (EC 3.2.1.169) (Beta-N-acetylhexosaminidase) (Beta-hexosaminidase) (Bifunctional protein NCOAT) (Meningioma-expressed antigen 5) (N-acetyl-beta-D-glucosaminidase) (N-acetyl-beta-glucosaminidase)	Oga Hexc Mea5 Mgea5	Rattus norvegicus (Rat)	916	aging [GO:0007568]; dATP metabolic process [GO:0046060]; glycoprotein metabolic process [GO:0009100]; N-acetylglucosamine metabolic process [GO:0006044]; necrotic cell death [GO:0070265]; negative regulation of cardiac muscle adaptation [GO:0010616]; negative regulation of protein glycosylation [GO:0060051]; positive regulation of calcium ion transport [GO:0051928]; positive regulation of calcium ion transport into cytosol [GO:0010524]; positive regulation of cell killing [GO:0031343]; positive regulation of DNA metabolic process [GO:0051054]; positive regulation of glucose import [GO:0046326]; positive regulation of growth hormone secretion [GO:0060124]; positive regulation of insulin secretion [GO:0032024]; positive regulation of mitochondrial depolarization [GO:0051901]; positive regulation of protein-containing complex disassembly [GO:0043243]; positive regulation of proteolysis [GO:0045862]; protein deglycosylation [GO:0006517]; protein targeting to membrane [GO:0006612]; response to steroid hormone [GO:0048545]
Q8WPJ2	Ab_contig_2296	2.45e-34	MANA_MYTED	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Endo-beta-1,4-mannanase) (Man5A) (ManA)		Mytilus edulis (Blue mussel)	367	mannan catabolic process [GO:0046355]
Q8WPJ2	Ab_contig_3269	7.59e-28	MANA_MYTED	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Endo-beta-1,4-mannanase) (Man5A) (ManA)		Mytilus edulis (Blue mussel)	367	mannan catabolic process [GO:0046355]
Q8WPJ2	Ab_contig_3635	2.66e-42	MANA_MYTED	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Endo-beta-1,4-mannanase) (Man5A) (ManA)		Mytilus edulis (Blue mussel)	367	mannan catabolic process [GO:0046355]
Q8WPJ2	Ab_contig_4900	1.74e-30	MANA_MYTED	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Endo-beta-1,4-mannanase) (Man5A) (ManA)		Mytilus edulis (Blue mussel)	367	mannan catabolic process [GO:0046355]
Q8WPJ2	Ab_contig_642	3.77e-23	MANA_MYTED	reviewed	Mannan endo-1,4-beta-mannosidase (EC 3.2.1.78) (Beta-mannanase) (Endo-beta-1,4-mannanase) (Man5A) (ManA)		Mytilus edulis (Blue mussel)	367	mannan catabolic process [GO:0046355]
Q8WPW2	Ab_contig_3839	1.46e-55	PDX1_SUBDO	reviewed	Pyridoxal 5'-phosphate synthase subunit SNZERR (PLP synthase subunit SNZERR) (EC 4.3.3.6) (Ethylene response protein) (PDX1)	SNZERR ERR	Suberites domuncula (Sponge)	306	pyridoxal phosphate biosynthetic process [GO:0042823]
Q8WR62	Ab_contig_139	5.97e-27	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.02e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.08e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.08e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.08e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.08e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
Q8WR62	Ab_contig_5023	1.08e-28	VERL_HALRU	reviewed	Vitelline envelope sperm lysin receptor	VERL	Haliotis rufescens (California red abalone)	3722	sperm-egg recognition [GO:0035036]
